,P4,Cz,F8,T7
9200,8.777683932385438,9.405663743508338,8.113380573447047,3.3061753084384136
9201,15.75067639110662,16.07820911602331,16.58221475605499,9.99895210799152
9202,14.147375427587608,17.660758243251877,13.850867315074215,10.704502735447077
9203,10.973120113739261,16.304121068203806,7.792999700190016,7.172666553794853
9204,14.036270020983112,18.44481663141271,9.796332154421,5.0810951584456445
9205,17.772480386959128,23.14500591650072,14.000190188135171,7.023094429048234
9206,14.637616409612193,21.461474729219717,11.85667931876694,6.638526444771943
9207,9.110104374759356,16.383110025149406,7.5034365420014355,2.6673519722460814
9208,8.141439759990275,16.571134483387947,8.53603955607351,2.1143313841242253
9209,8.692375358508912,17.83646544180852,15.242988770381938,6.5037301538141445
9210,5.214882478110573,14.5736528949465,20.675142120853653,9.80541758765156
9211,1.2945816301588735,9.599394485863984,20.360720384732787,8.98365785304176
9212,3.3066925707893287,8.7542290845464,19.781499370924244,9.311363227505833
9213,7.845777979254773,10.501971727909803,21.3216115264632,12.117582403256717
9214,7.605451295755055,8.485594111145966,18.82790219770597,12.417311241573413
9215,5.461969576289055,4.567620277570892,13.505217411132856,9.785288645369642
9216,8.206784423450646,3.693645206927976,12.008643893236718,8.38801721131154
9217,11.956451343859566,4.874646629073945,13.898769349023633,9.341784164910628
9218,10.692708909318233,4.452040975921411,12.601115365825743,7.276363289273911
9219,8.955405671140126,3.7707240130744726,10.310556774349667,2.772246107195745
9220,11.557698332988338,6.85149917861914,12.540281859400466,2.2835176259930385
9221,14.343064108541805,10.061431584254532,14.1319334348255,3.466490596834796
9222,12.886400774024386,9.11934677789845,12.227033411491915,2.520242371859756
9223,10.185407622844044,8.321672396913188,11.424321721550804,1.0296645066255747
9224,9.748074794304994,10.386902782819947,13.815371923664376,1.768435345597133
9225,9.335820199770387,10.704862545546238,14.66554510020735,3.1003406882994176
9226,7.2370583726323146,7.967617876348548,10.737745431400175,1.9071210618947978
9227,5.094071353601796,6.290381075981951,7.278305664240212,0.712617739783128
9228,5.771423799093817,8.25761057203989,9.60948875647626,2.586567233731239
9229,7.448282423494188,12.404749580392236,13.633566307284143,6.564273548858983
9230,5.499248750003533,14.062658942146877,11.354026357623884,8.095933449081924
9231,2.5195138814668785,12.275377138956497,5.882198283822404,6.597898234466063
9232,2.5931807162743556,10.30121168490705,4.3440490319200284,6.828265325467417
9233,4.684172897171404,9.365892781967398,4.514096770015658,8.129403602168743
9234,5.644014841158058,7.1176022824554845,2.9569166219871312,6.503250606406412
9235,5.154740236627221,2.9099584755242325,1.020496863360149,3.26577101102299
9236,6.054791671150494,1.0435700753102752,1.1396542181288503,3.0187888444840962
9237,7.66792437315267,2.0723559358765438,2.616757508803575,3.9120917100871178
9238,6.824855053321449,2.846366712046856,3.2619457522309947,1.2879529386345454
