,P4,Cz,F8,T7
1000,39.13859550675246,48.257598148050505,40.863665630768764,48.321390861085604
1001,130.05257495641862,156.32418755593324,133.27431514995087,146.9489498530626
1002,154.74107237448146,182.73904328355837,157.21323698891877,170.66125879455524
1003,131.7425472498192,155.7543708268418,132.91702888156536,145.6775551273115
1004,113.4954307974522,136.71713808359658,114.38410025417245,128.02162737721733
1005,129.40102112043033,156.67945368252194,131.9789042797247,145.28767118544818
1006,136.6356538345911,165.49749336724673,141.54277374042164,152.82874928523862
1007,111.47612491670125,135.37620853875202,116.11939374624933,128.1458950932887
1008,94.72875053470561,115.45823363057397,98.08830976004214,114.3288191349298
1009,109.74690163657966,132.51944741765482,112.66360493372177,131.65357078416008
1010,118.05523511547396,141.04730614150427,119.76431377558619,137.71666543071746
1011,96.35872734634863,116.36274435895133,97.1733423227878,113.0031408849525
1012,81.17234307785243,101.9731568768192,83.38830990386207,99.95811540589031
1013,94.20070285100186,119.12907004573786,99.00530081199669,116.87265319665515
1014,102.33640354865145,124.65161659487806,107.76768415942786,122.9860925484091
1015,86.36430165496003,99.47321977043386,88.408545994045,100.51408690495568
1016,76.05850228223301,85.4469586048751,74.66739852227042,86.80911175860439
1017,86.89075221334326,101.63630880132496,87.28330442579887,99.90245801101571
1018,88.23819616678941,108.60406896965371,93.97841352630837,104.15589385411359
1019,68.08690576739737,88.74151220232366,76.88631021050439,83.98517334110927
1020,60.62885870094149,77.83108999779607,67.00873923786219,75.13569085331105
1021,76.17314084183073,91.03357892151317,79.36598222889575,90.73179953988206
1022,82.02992517767214,96.52231694772419,84.72959497611393,97.19152362651516
1023,65.63913403072652,79.023806348674,67.4435246752805,79.92413547415839
1024,54.15467166832879,68.25500143365275,55.36783455358701,67.96508237886599
1025,64.95580553753408,79.18899642015408,65.98971822871266,76.683983922
1026,73.34501082761581,83.18368194320635,72.51031723060534,80.51463608163958
1027,61.00737470825832,67.44785334655167,58.84622999183429,65.92114559846837
1028,51.17407537846268,59.71839362253109,50.38736852897868,57.2350822454301
1029,59.67652165369593,70.81076312652952,60.02581145310138,67.00610187932097
1030,64.84040908295574,74.35330233505636,63.13901674948836,71.48589481287347
1031,51.87742485425933,59.248349058761534,48.77747730905064,56.79960300160526
1032,41.544634009360585,49.475985445231395,40.347690302538545,46.11129893736473
1033,48.06222298067439,58.81088155124637,49.90597802947585,54.63844746833825
1034,53.249880951984075,64.83282804094637,56.610720120804466,61.44779190566984
1035,43.99994810330807,53.13836167924179,45.76421638775787,53.08470131952257
1036,36.79516933272275,45.93338665471075,36.49459702112364,47.32713912542609
1037,43.10147573373462,55.55577532783877,43.893063589359,53.89784071485824
1038,47.828887853220664,60.94849354839499,49.34745848372965,56.04151376055221
1039,40.24192778929192,49.397410231405985,39.44619416079663,44.84605934280132
1040,33.640687338538605,40.18650793853757,31.97499510091596,36.52148554525365
1041,39.74760286675208,47.55734920384112,39.272335832644146,42.849048005906305
1042,42.81027340844997,52.77947552737309,44.33510706276974,47.70813907314066
1043,31.981550729716876,42.680546665560165,34.76286483920439,38.388483437489555
1044,26.12233404210238,35.95462385124662,27.467099524038776,32.41247700876849
1045,34.67903247476053,42.79782861501501,34.02662500580923,40.59311380644133
1046,39.48380832980066,45.552057166231776,37.04669502657115,44.89345027346621
1047,31.78117535990566,36.38057314065858,27.494342709456784,35.43285853315415
1048,26.419682648800336,31.184535602778734,22.2957564329912,27.67473439798641
1049,31.498933297702663,37.62980206947387,29.25267043862447,31.6228100076654
1050,34.673078088558526,40.269861477577464,34.745027446378856,35.14664009713947
