,P4,Cz,F8,T7
1000,0.31741018405849175,2.6454073638734505,4.024790192999682,-0.535084420765976
1001,-0.276512384797824,5.735243496571937,9.392559041778417,0.45403929186792347
1002,-4.226441912823389,6.626896760929496,10.673562968190094,-1.4095233549661181
1003,-9.95642532829631,5.602516720043435,9.195384794803093,-4.546712093805436
1004,-13.367675366801484,7.101728965239371,9.403074785806556,-4.885114486253097
1005,-13.46926636825636,10.942418266796619,12.221639486248518,-3.1467853022535914
1006,-14.435909948327593,12.325507682370738,14.986738450693426,-3.8402675822380847
1007,-17.606060425790094,10.453840922090716,14.563703242376812,-7.235131530818029
1008,-19.440699425147887,9.014490188630667,13.230306558296931,-10.00531333007332
1009,-17.606085385706862,10.788461569882669,14.645522759535039,-8.81692576369345
1010,-14.180699633606602,13.802579466188156,16.189427461039546,-4.32240795615305
1011,-12.065588209753177,14.89109721760204,13.900808129846693,-0.9977384979189564
1012,-11.295418066064217,13.286177994227508,8.322705242123833,0.11164318901610559
1013,-11.888629386769358,10.50725814350472,5.027089834039188,0.8312125934434915
1014,-14.251292303669164,5.4081998873809685,3.443894836898233,-2.20348519363627
1015,-15.878865803471344,-2.804604005836627,0.6503178488297674,-9.824254607498613
1016,-12.796944411019657,-7.161347817944632,0.29978146314060305,-12.919495107302943
1017,-4.223639233667436,-4.486027085611012,3.9116273420711876,-7.696382798557592
1018,3.9905237265305953,-1.2970004697925819,7.9968093219299785,-2.665504351527299
1019,7.275636192792747,-0.041439626237065486,9.722992906566008,-3.450884943992836
1020,8.134802185533575,1.7349125919755084,10.049003155240822,-5.705864420799495
1021,8.582362343236678,3.5610891062053738,11.050391605526798,-6.068733227790833
1022,6.795447232390732,4.243698940925674,11.74896893280537,-6.396889166397656
1023,3.067975046701121,5.01046973567694,11.746364473909308,-7.035830641499545
1024,2.0664476183328846,7.73473621130771,13.770254370456568,-6.025481554437949
1025,1.817871604450144,10.135827418491036,16.02092921215923,-5.555949749962705
1026,-2.8799987292357856,8.465007232346931,14.805536677135946,-9.033096462692683
1027,-8.854753342497531,4.944370611075879,11.998810766230795,-12.769510109531518
1028,-11.878448793028642,4.44058642287383,11.365678950228693,-11.86685053839782
1029,-13.085406605781635,5.877296054981315,12.057578263659517,-8.191390349874078
1030,-15.172866156699225,4.959104473993934,10.401019310993917,-5.992819277255942
1031,-19.26619478212564,0.987658117078283,6.0877286305288205,-5.638271750118659
1032,-21.30777021400474,-1.3428370468009936,3.7746724962880283,-3.838924959791915
1033,-16.706126025218882,0.6917041969330585,4.8687842670919155,0.30524502216513183
1034,-9.641230481166815,2.2713358903389116,5.294460062668622,3.305544921838661
1035,-4.494100356368512,0.5016612782503747,4.798312062004032,2.8466316840582686
1036,0.4143968676577021,-1.4877713183058756,5.161382195822107,0.359140651372967
1037,5.467774441892811,-0.805670091515256,5.036070903187793,-1.2872003710112563
1038,7.689487281672672,0.6355381356632291,3.078333643200576,-4.298392493796548
1039,8.05704722024421,1.2882763599836482,1.9798596891033853,-9.489187010049282
1040,9.499047507258608,2.638847055818616,3.3110599810856685,-11.269170817216207
1041,9.858986189856187,4.523506088698384,5.5361297285336555,-9.289020725200634
1042,6.7419888786779145,6.2598865007065205,6.964025074041816,-6.581533848161849
1043,1.1029900319918606,8.551415254642418,5.981477882562748,-4.15423218727981
1044,-4.7780342125126944,10.484757572142698,4.297426276850548,-2.9313160251849286
1045,-10.578483108180748,9.910568278698847,3.759497026463671,-2.2618098661779014
1046,-17.252885165753845,8.340676616468702,3.5782875325221575,-1.3201002091454674
1047,-23.5155294753888,6.987306802610861,4.019946799972188,-1.3623302665529093
1048,-27.135401204675414,4.468731628116064,5.5704136797410335,-1.4574239047829094
1049,-27.79892054972595,1.9194100339772233,6.2467207943609,0.044906423100434995
1050,-26.247004297683134,0.4603583411145735,4.9659422181424215,1.5975595189349905
1051,-21.7082412801479,0.5158145570172684,3.802809606472088,2.438840090426709
1052,-14.8511671615636,2.2898078758904736,3.751804120077993,3.2649971633191273
1053,-8.89129669376619,2.845723958169353,3.3661699805945005,3.547350490073512
1054,-4.709817427434879,0.8357466802883056,0.8192913150872592,2.1616377597124545
1055,-0.5824035371319594,-1.184090239800151,-1.9010018625262473,0.3882049519618552
1056,2.526316199663114,-2.589413185146754,-2.379924367789145,-1.825335814927119
1057,2.9383528790700804,-3.4898580483756474,-2.0416684418110833,-4.797106181189237
1058,2.205157412176075,-3.655299821852818,-1.5742268517248423,-5.896203290227578
1059,1.2269473391905208,-4.3427538957330665,-1.281352221491244,-5.930563892487916
1060,0.09662773408638031,-4.909027135073478,-1.0871389377370682,-5.741675257441835
